## DiploLocus-likelihood. u01 = 1.25e-08, u10 = 1.25e-08, Ne = 5000.0
## Analyze 51 pairs of sel. coef.
## VCF: Ex2_UK_v54.1_all_chr2_135e6-137e6.vcf
## meta info: Ex2_v54_UK_1240K_noFam_strictPASS_from4500.info
## generation time 28.1 units,## Computing likelihoods for 450 loci at 94 time points: 0, 2, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 24, 25, 26, 27, 28, 29, 30, 31, 32, 34, 35, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 49, 50, 51, 52, 55, 56, 57, 58, 59, 60, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 94, 96, 107, 108, 109, 110, 111, 112, 113, 114, 115, 116, 117, 118, 129
##    Max sample sizes at each time: 2, 1, 2, 1, 1, 3, 6, 2, 1, 5, 4, 2, 3, 4, 3, 3, 6, 1, 2, 2, 3, 5, 4, 2, 1, 1, 1, 1, 1, 1, 1, 2, 5, 2, 2, 1, 4, 4, 2, 2, 2, 1, 2, 3, 3, 2, 4, 5, 1, 3, 5, 4, 1, 8, 3, 4, 2, 2, 5, 5, 4, 1, 3, 9, 5, 28, 51, 18, 21, 6, 9, 7, 14, 6, 3, 5, 4, 7, 1, 4, 1, 4, 30, 3, 9, 7, 1, 2, 1, 3, 3, 42, 1, 1
## Assume constant selection pressure throughout the duration considered
(-0.25, -0.5)	(-0.1703230172644903, -0.3406460345289806)	(-0.11603972084031948, -0.23207944168063896)	(-0.07905694150420947, -0.15811388300841894)	(-0.053860867250797105, -0.10772173450159421)	(-0.03669498169055174, -0.07338996338110348)	(-0.024999999999999998, -0.049999999999999996)	(-0.017032301726449036, -0.03406460345289807)	(-0.011603972084031947, -0.023207944168063894)	(-0.007905694150420948, -0.015811388300841896)	(-0.005386086725079711, -0.010772173450159421)	(-0.003669498169055176, -0.007338996338110352)	(-0.0024999999999999996, -0.004999999999999999)	(-0.0017032301726449036, -0.003406460345289807)	(-0.0011603972084031954, -0.0023207944168063908)	(-0.0007905694150420947, -0.0015811388300841895)	(-0.0005386086725079711, -0.0010772173450159421)	(-0.0003669498169055176, -0.0007338996338110352)	(-0.00024999999999999995, -0.0004999999999999999)	(-0.00017032301726449035, -0.0003406460345289807)	(-0.00011603972084031954, -0.00023207944168063908)	(-7.905694150420947e-05, -0.00015811388300841894)	(-5.3860867250797105e-05, -0.00010772173450159421)	(-3.669498169055176e-05, -7.338996338110351e-05)	(-2.5e-05, -5e-05)	(0.0, 0.0)	(2.5e-05, 5e-05)	(3.669498169055176e-05, 7.338996338110351e-05)	(5.3860867250797105e-05, 0.00010772173450159421)	(7.905694150420947e-05, 0.00015811388300841894)	(0.00011603972084031942, 0.00023207944168063884)	(0.0001703230172644902, 0.0003406460345289804)	(0.00024999999999999995, 0.0004999999999999999)	(0.00036694981690551723, 0.0007338996338110345)	(0.0005386086725079705, 0.001077217345015941)	(0.0007905694150420947, 0.0015811388300841895)	(0.001160397208403194, 0.002320794416806388)	(0.0017032301726449019, 0.0034064603452898037)	(0.0024999999999999996, 0.004999999999999999)	(0.003669498169055172, 0.007338996338110344)	(0.005386086725079705, 0.01077217345015941)	(0.007905694150420948, 0.015811388300841896)	(0.011603972084031942, 0.023207944168063883)	(0.01703230172644902, 0.03406460345289804)	(0.024999999999999998, 0.049999999999999996)	(0.03669498169055172, 0.07338996338110344)	(0.05386086725079705, 0.1077217345015941)	(0.07905694150420947, 0.15811388300841894)	(0.11603972084031942, 0.23207944168063885)	(0.17032301726449017, 0.34064603452898035)	(0.25, 0.5)	ID
-150.6778712173224	-128.9665351883242	-107.73230074440693	-85.79117943696964	-67.63485052726902	-57.48784978028164	-53.44978770920659	-52.46818740353076	-52.68219960155805	-53.23675709047278	-53.79948150001155	-54.26624752271268	-54.622001611493836	-54.88155782390124	-55.06625307019989	-55.195695863531334	-55.28554824232635	-55.34753239735403	-55.39011713223641	-55.419294345865616	-55.43924881010468	-55.45287898468893	-55.462181512695416	-55.46852685854582	-55.47285342206001	-55.48211177284546	-55.49138318539915	-55.49572482787017	-55.50210266034253	-55.51147517862786	-55.52525614257396	-55.54553547207475	-55.57541258404635	-55.619505191910655	-55.68473790377111	-55.78158882141122	-55.926108281145304	-56.14327951960334	-56.472776685444934	-56.979091325209914	-57.769661934422025	-59.027375101526886	-61.067152086907875	-64.4258890201296	-69.97341599045167	-78.94716062102916	-92.65101787360608	-111.67944035474603	-135.1874972978769	-159.2421199760298	-180.69457165285306	2_135781035_rs16831256
-310.0054225522244	-246.2043708283801	-174.21212649951113	-119.0036971948947	-88.4764922392445	-75.82065774098767	-72.8961586471928	-74.0879955530049	-76.48247783536948	-78.85770761996363	-80.81793060755513	-82.30967606130446	-83.39742169691924	-84.17123512030352	-84.7134797550531	-85.0898441237508	-85.3494621086539	-85.5278196751096	-85.65001941828655	-85.73359107630418	-85.7906751878583	-85.8296345044307	-85.85620889228542	-85.87432852701933	-85.88668011883634	-85.9131022882687	-85.93954973212549	-85.9519305016115	-85.97011299771529	-85.99682281622879	-86.03607390904513	-86.09378663222924	-86.17871258723186	-86.30383004827715	-86.48847352415571	-86.76163351872172	-87.16717060982477	-87.77225365973224	-88.68139124734297	-90.06041934069984	-92.17848962777754	-95.48244635351617	-100.72686580537197	-109.18684227057004	-122.94230923964132	-145.0331309626277	-178.83214595647507	-225.9346842016922	-283.8453538671123	-344.9173342377371	-398.6615574793186	2_135781635_rs11900832
-73.89243655704483	-56.40792502853252	-42.514612967907894	-32.60253849103114	-26.704353701609435	-23.906459414630426	-22.974301112197516	-22.938151275858868	-23.226096362166412	-23.57198405216437	-23.876827107946816	-24.116146897099235	-24.293644257517027	-24.421190228375284	-24.511127023837133	-24.573801115530404	-24.617147245442986	-24.64697770327973	-24.66743941995826	-24.681443978784323	-24.69101491445696	-24.697549309852636	-24.702007539984812	-24.705047865507918	-24.70712059274852	-24.71155514069084	-24.7159947874094	-24.718073400853548	-24.721126407815472	-24.725611959268758	-24.732205216617235	-24.74190296629462	-24.75618073655202	-24.777231064497464	-24.808329624037764	-24.854407690295073	-24.922967068679778	-25.025581048122106	-25.180428598905262	-25.416696361867665	-25.782406019462808	-26.358499862764383	-27.283978434894394	-28.798951922176574	-31.311830314675387	-35.487412905677346	-42.35531236707228	-53.03709921207745	-66.64287454693552	-79.6248234363488	-91.28950858791265	2_135783367_rs11892750
-128.97750961025585	-103.96237728392553	-77.39143364332246	-55.964062137652334	-43.66769939180589	-38.147534592713164	-36.563097430490586	-36.790154466255416	-37.624298899558546	-38.520266548652195	-39.28345850239549	-39.873773767425476	-40.30826377334691	-40.61913159541409	-40.83776414127381	-40.98987344053314	-41.09496330361402	-41.16723537150799	-41.21678648989199	-41.25069021969027	-41.27385577225886	-41.28966945426533	-41.300457653607985	-41.30781427931788	-41.31282940437911	-41.323558544434846	-41.33429921258188	-41.339327646069904	-41.34671294390967	-41.35756291545376	-41.37350968149553	-41.396961954284365	-41.43148340109103	-41.48236533659284	-41.55750449884436	-41.668771031474236	-41.8341861790005	-42.08147889008863	-42.45406341546961	-43.02138022473235	-43.89722539868289	-45.2726455128342	-47.47430481629743	-51.062248457844206	-56.9698588823059	-66.6286800200493	-81.84961947075138	-103.9435724681136	-131.84642291797977	-161.00203831126436	-184.00356002627294	2_135785068_rs13399376
-281.30412550562954	-220.7489788975085	-158.805300848668	-112.12153786027639	-85.90616786591532	-74.80692836659126	-72.15647251814354	-73.18006594687215	-75.31472396860633	-77.45508871660988	-79.23206549506719	-80.58942725068923	-81.58160147552388	-82.28857138238051	-82.78451498463174	-83.12899514273535	-83.3667373131315	-83.5301212475125	-83.64208760286319	-83.71867263247097	-83.77099002865194	-83.80669868619296	-83.83105697566396	-83.84766612841186	-83.85898832947535	-83.88320915712346	-83.90745410956173	-83.91880416111653	-83.93547331591702	-83.95996087583592	-83.99594803785531	-84.04886545254416	-84.12674317726209	-84.24149453391237	-84.41087845154131	-84.66154663627661	-85.03387245983026	-85.58979572024504	-86.42593218163026	-87.69612917905188	-89.65127878408396	-92.71064862513249	-97.58870451674873	-105.50862808319901	-118.50649403742426	-139.6658651365916	-172.66648113226762	-219.66597378663297	-278.1335019177057	-338.98729747896266	-390.02991397309523	2_135785149_rs11890844
-331.04846504768625	-267.8749038083686	-197.60662884719605	-135.5014464977649	-99.04627093764555	-82.28406214757614	-76.61459168291732	-75.98993446684663	-77.18667312838913	-78.7709732874332	-80.20648579012983	-81.34818093585787	-82.20117532670807	-82.81688077647692	-83.2522848698944	-83.55627615132636	-83.76678323344353	-83.91177399044588	-84.01128421881496	-84.07941775628834	-84.12599334232998	-84.15779763013732	-84.17949937400458	-84.19430025374649	-84.20439124011776	-84.22598216918038	-84.24759998974504	-84.25772202059579	-84.27258978362886	-84.29443562312166	-84.32655035527799	-84.37379477216285	-84.44336925629055	-84.54598388358652	-84.69766274218327	-84.92257833083447	-85.25760914605347	-85.75987357976089	-86.51956817554255	-87.68251317093556	-89.4907522801649	-92.35664509319346	-96.99677569192221	-104.66077762454702	-117.46230904983044	-138.64206404788914	-172.10802876652846	-220.3206235660566	-281.41766872114806	-346.4921356562235	-401.39857154554244	2_135787642_rs1551497
-304.5943265022206	-252.48267441632797	-193.69885378436044	-135.89702800361954	-100.46317741224013	-83.74341344276857	-77.6216628667725	-76.40216654387218	-77.04402737542277	-78.17724824661275	-79.27090649898699	-80.16360097106791	-80.8394919690893	-81.33108592285605	-81.68033647580745	-81.9248925755234	-82.09456441734328	-82.21157570406089	-82.29195013797862	-82.34701247284798	-82.38466691534354	-82.41038595067099	-82.42793845044314	-82.43991090065545	-82.44807416600598	-82.4655422697234	-82.48303454580196	-82.49122571656189	-82.50325828714551	-82.5209403122815	-82.54693840131577	-82.5851940457286	-82.64155162590184	-82.7247165582016	-82.84773968453078	-83.03036314598525	-83.30282036163516	-83.71217136189868	-84.33319824435934	-85.28771433985742	-86.77962565085123	-89.15935842291785	-93.0409342727386	-99.50309983896409	-110.38388481264472	-128.53440592813797	-157.50467739632643	-199.87287784715198	-254.80344652288807	-314.5505497922559	-363.5821044434328	2_135789472_rs6737635
-320.4114342835015	-266.4864898937153	-203.2167813174638	-141.97101221299593	-104.27091113682823	-85.76175423396877	-78.46861237524821	-76.53400602663038	-76.74243812249908	-77.60838173924911	-78.53341809001586	-79.31751474040531	-79.92231836281654	-80.36681589351323	-80.68459493486533	-80.90799342549124	-81.06338182720566	-81.17072255517452	-81.24453659231033	-81.29514239209317	-81.32976666492391	-81.35342406744314	-81.36957329102984	-81.38059030251213	-81.38810291448141	-81.40418089595168	-81.42028408412611	-81.4278257955859	-81.43890550000823	-81.4551897913854	-81.47913818838504	-81.51438938864561	-81.56634585718493	-81.64306979666469	-81.75667960185359	-81.92557377642635	-82.17806704529124	-82.55851715927865	-83.13798103033537	-84.03330873822917	-85.44215436461388	-87.70779681882756	-91.43741543855157	-97.70496594903112	-108.34411446677906	-126.18272235170114	-154.67729280600258	-196.29575277611374	-250.77046587098104	-312.74485695710973	-367.0448678926774	2_135794367_rs6760553
-270.8827950551917	-224.2267911069898	-169.2754761003357	-117.42722376999598	-87.11223914269948	-73.61066826966963	-69.52858460866288	-69.62472739336924	-71.12368293539481	-72.81937478767584	-74.28480720528198	-75.42492052542632	-76.26645577487736	-76.8694805035099	-77.29396667381256	-77.58945701719408	-77.79367771556994	-77.93415548967918	-78.03048410008073	-78.09640033494999	-78.1414422112014	-78.17219087780548	-78.19316845955953	-78.20747366340584	-78.21722587737625	-78.23808970823808	-78.25897645816035	-78.26875513068619	-78.283117337751	-78.30421772916453	-78.33523098091855	-78.38084288747822	-78.44798721023253	-78.54696163170706	-78.69313952126157	-78.90964022759877	-79.2315846398851	-79.71305320896302	-80.43879100916821	-81.54446357218262	-83.25253335710092	-85.93647558248131	-90.23399037329564	-97.2333935940815	-108.72425753636483	-127.34049938374822	-156.04158912088573	-196.38035993665022	-246.80639431235906	-300.6560171941335	-345.50986960319057	2_135795595_rs10182750
-308.06309856248845	-241.84425447138034	-178.51735166012006	-127.95628669569882	-97.47208708409819	-83.10019431674831	-78.19395792028	-77.72038494772333	-78.86953575779619	-80.3592060589273	-81.70387874127032	-82.77224442186366	-83.57022332911988	-84.14618072926585	-84.55347845181183	-84.83785284801459	-85.03478035069571	-85.170420589105	-85.26351475686418	-85.32725598745971	-85.37082936395367	-85.40058374560559	-85.42088680713964	-85.43473380293938	-85.44417446449104	-85.46437398856463	-85.48459873502568	-85.49406851417305	-85.50797824191905	-85.52841645527826	-85.55846201245065	-85.6026627063796	-85.66775544581537	-85.76376132509598	-85.9056745351009	-86.11611618513642	-86.42960332912519	-86.89961050111292	-87.61061535885457	-88.69928588831998	-90.39272825509406	-93.0785617371187	-97.4324279405394	-104.6389507483258	-116.72424298221951	-136.8811690089652	-169.26641641248108	-217.29391238146306	-280.5349489516773	-350.10090946948696	-408.7992747192357	2_135797223_rs10186594
-334.73655831580453	-272.1991977062441	-201.69551652457946	-140.31055848100974	-104.87607588714904	-89.06143979390342	-84.25483952563603	-84.36147273346434	-86.13459077918077	-88.15010297865744	-89.897507676223	-91.26003870072182	-92.26730959259767	-92.98987315738813	-93.49888233758718	-93.8533898795106	-94.09848377941783	-94.26711702761064	-94.38277113777902	-94.46192024906163	-94.51600847849261	-94.55293469655491	-94.5781276526103	-94.59530784771428	-94.60702020477484	-94.6320780712754	-94.65716416890979	-94.66890911696672	-94.68615952722992	-94.71150375719546	-94.7487558847172	-94.80354626340018	-94.88420810292155	-95.00312125726576	-95.17877576395931	-95.43899586008833	-95.82608880279076	-96.40528717538601	-97.27900417890318	-98.61162591017876	-100.67371886961095	-103.92189782363157	-109.14151310394683	-117.6861446687779	-131.80897611060644	-154.86453008803272	-190.6235257548543	-240.99090331653633	-304.19282852665845	-373.3812345783792	-435.01712203504826	2_135800757_rs921859
-191.92269869098917	-140.43011180426493	-97.03493303547658	-71.16669723235549	-56.77383098258163	-49.82926358150401	-47.146942422952996	-46.625993386440804	-47.026332487753855	-47.70163241018529	-48.36492276738262	-48.91605422207702	-49.33905381272474	-49.6497294404514	-49.87195924550644	-50.0283079647383	-50.13713469617008	-50.21235234421256	-50.264097611640146	-50.2995837364334	-50.323868177012315	-50.340463150964766	-50.351792476740364	-50.359521875812426	-50.36479287710116	-50.37607418847514	-50.38737411106545	-50.392666597785784	-50.40044228580927	-50.411871338071364	-50.42868116605804	-50.4534284948425	-50.489911878427236	-50.54380565800593	-50.62365205725592	-50.74245076929606	-50.92028179152424	-51.18878602979679	-51.59912079217283	-52.23666215253883	-53.2492359429412	-54.903108909553545	-57.69627438316936	-62.58636937971697	-71.42175168883062	-87.60917932854969	-116.59393837578425	-163.79615049204537	-201.39657349765605	-228.64308654287336	-256.3158735946249	2_135803425_rs4954218
-146.20627705649449	-118.24090183447986	-88.10921335112977	-63.48403787393774	-50.66026005187026	-46.194972214268766	-46.167933456395104	-47.861569100194195	-49.870781726814734	-51.640557577334185	-53.02950171230181	-54.058971659522385	-54.79817389231851	-55.31905795817249	-55.68184887418503	-55.9326566569122	-56.105209164154495	-56.22354367150162	-56.30452301471985	-56.35985986041985	-56.39763747059114	-56.42341078631145	-56.44098651442729	-56.45296840719115	-56.46113514326172	-56.47860261511119	-56.49608328979454	-56.50426526767259	-56.51627999790817	-56.53392647217931	-56.55985220571832	-56.597958189417675	-56.65400249115213	-56.73650598694188	-56.85812411067654	-57.03775062644064	-57.303797373855815	-57.69941256957561	-58.29098158985362	-59.18231788067878	-60.53884732863153	-62.629178750662774	-65.89523650463119	-71.06155391775523	-79.26812403242728	-92.09770048466842	-111.07816542603973	-136.2153119532998	-165.2297638707942	-193.86890605049086	-216.7115257141516	2_135803766_rs17293519
-110.10694545077325	-92.77960656358931	-73.20683307643318	-53.59363459998517	-41.75275652535158	-36.70232906747125	-35.43558056999156	-35.773470729329894	-36.58563177464174	-37.405027410218715	-38.08270239405861	-38.59796670647411	-38.97317502516586	-39.239772841612876	-39.42641474641712	-39.55587160097202	-39.64512811448896	-39.706426460431146	-39.74841444046841	-39.77712509298662	-39.79673388316783	-39.81011565684157	-39.819242969391446	-39.82546616702109	-39.82970822412018	-39.83878242906419	-39.84786492960884	-39.85211656343626	-39.858360393498465	-39.867532157262076	-39.881009698104585	-39.90082481208015	-39.92997997427057	-39.97292561455309	-40.03628714532809	-40.12998850905489	-40.26902082191545	-40.476289265002094	-40.78731094263277	-41.25815953276992	-41.97915925517792	-43.098619098228276	-44.863090084151644	-47.680652587097164	-52.20152919638932	-59.35724268328073	-70.15961629843642	-85.01208578194334	-102.82915076639533	-120.41686232166103	-136.14374400452138	2_135818907_rs2874739
-160.0282007208804	-136.02183307979269	-112.58254824554908	-89.02165177676703	-70.12660570856342	-59.779161255278716	-55.700332857200344	-54.708861940751255	-54.915708133165346	-55.46273261157246	-56.01847425971587	-56.47947485938904	-56.83079792671109	-57.08709351535635	-57.26945310353525	-57.397251127576325	-57.48595798041381	-57.54715008102405	-57.58918979475272	-57.61799318051652	-57.63769179338089	-57.65114711730447	-57.66033026970031	-57.666594169258204	-57.67086518991578	-57.68000466128363	-57.689156993858624	-57.69344286193848	-57.69973874929293	-57.70899081728374	-57.72259461524628	-57.74261310522253	-57.77210564297363	-57.81563007870085	-57.88002086506701	-57.97561884156832	-58.11826224665014	-58.33260015772097	-58.657767378176196	-59.157360522382966	-59.93729249218753	-61.17780601723248	-63.18931752560383	-66.50187065950982	-71.97911110241387	-80.87103603505903	-94.56186938795604	-113.79365265577016	-137.6679899282873	-161.78108225959514	-182.02403843716098	2_135829309_rs6736412
-35.20282574589106	-26.255095114991367	-17.884673927160204	-12.749216618793703	-10.032647107928392	-9.050439096293898	-9.104408586154953	-9.67590651606476	-10.38671978550931	-11.04024340123557	-11.568569855510033	-11.967958168975922	-12.258506469391639	-12.465030324573823	-12.6097108620476	-12.710124284834851	-12.779389826098365	-12.826976173232786	-12.85958016420534	-12.88187826228855	-12.897109336170328	-12.907504501117064	-12.91459516249958	-12.91942992698812	-12.922725648390045	-12.929775796011674	-12.936832736846874	-12.940136300568417	-12.944987960815897	-12.952115022977521	-12.962588610885872	-12.977988641268484	-13.00065074208981	-13.034038939225265	-13.083314742513018	-13.156219805948043	-13.264472945896845	-13.426037167926484	-13.66890580906431	-14.037617684600747	-14.604763610049744	-15.491578172825282	-16.90419893164555	-19.192522115122582	-22.924630289223025	-28.913255094142755	-37.98145870763534	-49.834727883393846	-61.850880332477175	-74.02950894797496	-86.75188092450054	2_135837906_rs7570971
-62.569620821672366	-53.902380806294225	-46.19107010405006	-36.83005818809424	-28.64865096649527	-24.392034539050133	-22.866087807886505	-22.615512862325758	-22.822807864096095	-23.133958716024882	-23.42122564524036	-23.650418886007245	-23.82158725762838	-23.945000598435257	-24.03217934815835	-24.092993233965597	-24.135078338233473	-24.16405184926424	-24.183930511621003	-24.197538126961625	-24.20683873812339	-24.213189007299743	-24.217521811691714	-24.220476693277266	-24.222491211550246	-24.226801336359568	-24.231116570386423	-24.233136986917053	-24.236104575912446	-24.240464757584054	-24.246874009298423	-24.25630169437966	-24.27018308168607	-24.290651565567718	-24.32089579789782	-24.36571853875323	-24.432430254155282	-24.532314426070144	-24.683095813065346	-24.91320378931309	-25.26927092520593	-25.82937414922601	-26.725935549136032	-28.18288727893726	-30.567904015732555	-34.44575820617403	-40.552161612112336	-49.33446174969031	-60.29837655976623	-71.26779499167701	-82.11035549156048	2_135876308_rs2034840
-74.04570163883308	-62.7441594761787	-53.314090381952326	-39.66069985662487	-30.163377979910543	-26.0580638369438	-25.033881915579443	-25.330399896759193	-26.016972568396582	-26.706232891167573	-27.27494538371118	-27.706700829418292	-28.020762372672433	-28.243744352581054	-28.39976824608851	-28.507947963620516	-28.58251538451122	-28.63371669438485	-28.66878417010361	-28.692760705361955	-28.709135257689308	-28.720309431646363	-28.727930803375305	-28.733127124163005	-28.736669164563644	-28.74424584138337	-28.751829282338612	-28.755379131491072	-28.760592275721475	-28.768249892444608	-28.779502153807744	-28.796044940041774	-28.820383922826622	-28.856232261394823	-28.909115858297675	-28.987307512924943	-29.10329473796251	-29.27613629946125	-29.535336478472114	-29.927361143565737	-30.52677449291054	-31.45526962764089	-32.9131093502325	-35.22579253126071	-38.89379284912255	-44.5774025541641	-52.825809159401	-63.56567984027548	-76.41968982553178	-92.23825141284377	-108.11123319726453	2_135878814_rs2290518
-95.06557066309678	-79.64041394961096	-63.19948120893163	-49.155062360788676	-40.4415783118942	-36.88461652960856	-36.316475343546195	-36.93908274441539	-37.837897930216336	-38.661656328399665	-39.31593811645436	-39.80286547821316	-40.152995992861655	-40.399831336173946	-40.571768750824305	-40.69063277618567	-40.7724060746996	-40.82848264690571	-40.86685578739145	-40.89307710346317	-40.910977598393956	-40.923189802533635	-40.931517641444835	-40.937194931756345	-40.94106449461213	-40.94934087586505	-40.95762343508921	-40.96150013000879	-40.967192785884016	-40.97555372888975	-40.98783725359755	-41.005891403841524	-41.03244375935504	-41.07153009854261	-41.12914319148517	-41.21422673404777	-41.34022204844316	-41.52752143038396	-41.807444171926726	-42.228817725618626	-42.86904023277794	-43.85268675799906	-45.381843994533526	-47.78076917206847	-51.54361479077934	-57.32379351278231	-65.70144966440967	-76.53697668296651	-88.39532575684977	-99.2493169467246	-111.15771791662095	2_135888634_rs72978377
-291.30699932989154	-250.35357513776768	-201.2920983001385	-148.49035847362723	-110.00331609827145	-89.46785750494416	-80.35233018143933	-76.96575357649506	-76.07289717643015	-76.13077327779284	-76.47673097553222	-76.85258331795724	-77.1727604396877	-77.4202982632958	-77.60246789517903	-77.73281427155023	-77.82449885460206	-77.88829545960238	-77.9323767013987	-77.96269488685142	-77.98348302300911	-77.99770731502863	-78.00742674332592	-78.01406175098224	-78.0185882722495	-78.02828116920793	-78.03799680512013	-78.04254957702173	-78.04924113994524	-78.05908241282629	-78.0735692108306	-78.09492289799823	-78.12645952157125	-78.17316578739546	-78.24261773623995	-78.34648592884305	-78.50307896419733	-78.7417854155455	-79.11108223543953	-79.69336847556957	-80.63293367452656	-82.18883653680976	-84.832698015923	-89.41764692575231	-97.4242134645362	-111.1706382650226	-133.5775446442328	-166.92060586666585	-210.9517180175708	-260.2046532162757	-303.86396740259715	2_135893372_rs10445686
-132.2179902892082	-114.45771755838229	-96.63162784894156	-77.86152500888596	-61.80118268479227	-52.3163024673628	-48.09701173093353	-46.62768716293017	-46.32761776231443	-46.447072935039834	-46.67481437474643	-46.895969106056405	-47.07653120301489	-47.21316155980554	-47.312479258328814	-47.38300802596972	-47.43237905091252	-47.46662503103389	-47.49023869011517	-47.5064571486938	-47.51756720762291	-47.52516447807878	-47.53035346007414	-47.533894713549024	-47.53631014457135	-47.5414811526912	-47.546662534279456	-47.54908994079259	-47.55265699467677	-47.55790156195258	-47.56561858718869	-47.57698664961731	-47.59376095824527	-47.61857215234223	-47.65539810810747	-47.71032735806056	-47.792830197191435	-47.91794171722279	-48.110126777768194	-48.410301742534315	-48.88880139537569	-49.669337307641094	-50.972158703580156	-53.18646313989933	-56.97296755477176	-63.35259828489728	-73.62440531881248	-88.67947169303858	-107.29628701789731	-125.07876679415067	-141.12238980338236	2_135902172_rs7603226
-163.5929048377634	-140.26941663801682	-115.17093344923876	-89.98331875679573	-70.80947494900774	-60.59497849458463	-56.55148188292516	-55.50945997860375	-55.64025291007221	-56.115872315419686	-56.61417213910142	-57.032126931366946	-57.35237698808108	-57.586717175593485	-57.75376258733141	-57.870964701830204	-57.95237814707608	-58.00856702426238	-58.04718226390788	-58.07364527102798	-58.09174601836929	-58.10411116147631	-58.11255085563203	-58.11830790599209	-58.12223345798893	-58.13063400709667	-58.13904683925918	-58.14298657123933	-58.1487741714427	-58.15727968321943	-58.16978662599367	-58.18819287099916	-58.21531405075908	-58.25534727050575	-58.31459104741835	-58.40258586206086	-58.5339661205979	-58.73155283941451	-59.031671034284635	-59.49353696943146	-60.216137167397655	-61.36866191740666	-63.244018616565	-66.34583660001628	-71.50371060124819	-79.94236664589644	-93.07084846185386	-111.69189601024506	-134.83095910210966	-158.5001680958178	-177.79930475552416	2_135902220_rs7603310
-52.111307267153364	-37.35492667005352	-27.37405631100019	-20.878164331155777	-17.49277973191323	-16.340724026631985	-16.37240189984572	-16.93922651507639	-17.644751694474827	-18.294766807535993	-18.82213012758145	-19.22220546344689	-19.514111151915774	-19.722066807905204	-19.867989993961523	-19.969384513244105	-20.039384290429687	-20.08750251088538	-20.120483899875172	-20.143046206902774	-20.158460610749273	-20.16898223217547	-20.176159772777225	-20.18105406522428	-20.18439049971739	-20.19152810658035	-20.19867309152343	-20.2020180435268	-20.206930686388418	-20.214147761736605	-20.224754558083912	-20.240352465233478	-20.263310115814512	-20.2971432358629	-20.347096405097236	-20.4210492267904	-20.53095924204267	-20.69522349687132	-20.942670557170786	-21.31955036142334	-21.90220063135377	-22.820634770344828	-24.302902091125624	-26.756290408384565	-30.90134888207386	-37.94007262340107	-49.63913183213545	-68.04786804980358	-90.64471780838947	-102.93621846675424	-116.16131131774753	2_135907088_rs6730157
-161.35887825242867	-139.12255678969672	-112.44665341519124	-82.0853665061345	-60.62112987163186	-49.697711485206916	-45.265952309383984	-43.9913224374022	-43.99828546794515	-44.41424138753982	-44.8859550108459	-45.293026365922515	-45.60940320961423	-45.84279833046731	-46.00999976026244	-46.127683332171884	-46.20960005782513	-46.26621350443611	-46.30515601813733	-46.331859672208786	-46.35013258534275	-46.36261883968072	-46.37114281814842	-46.37695811361537	-46.38092372957869	-46.3894109607857	-46.39791189061633	-46.40189332074417	-46.40774268678922	-46.416340068061864	-46.42898446380823	-46.44759808162402	-46.47503575864391	-46.51555966275157	-46.57558004628282	-46.66483649134997	-46.798331600094365	-46.999591414463666	-47.30633277405637	-47.78058877859064	-48.527150649306606	-49.72728199048748	-51.698907921974666	-54.99624176895224	-60.54566273654124	-69.74063526553982	-84.23481306646421	-105.08249526807191	-131.555271125865	-159.09704593080494	-181.33699074247392	2_135909462_rs4954221
-182.92084952623588	-153.97702274237605	-123.57391435377576	-95.68748623474274	-76.72614732360904	-68.08889301780488	-65.80335008278703	-66.28558477818633	-67.60958891124142	-68.96956393587125	-70.10281231315504	-70.9680204650143	-71.5996245352667	-72.04911026648205	-72.36411413113919	-72.58275317724764	-72.73356669989931	-72.83717201356842	-72.90815397483364	-72.95669700048066	-72.98985404455844	-73.01248311407878	-73.02791841087041	-73.03844284159801	-73.04561698992596	-73.06096364145337	-73.07632486230915	-73.08351582997344	-73.09407649685616	-73.10958986204737	-73.13238712469584	-73.16590652923364	-73.21523023380936	-73.28789410283862	-73.39512291195118	-73.5537427172513	-73.7891984896026	-74.14042639658194	-74.667924325788	-75.46746087194727	-76.6938217583699	-78.60216429216078	-81.6183314676592	-86.44846800126139	-94.21091007422956	-106.46417796549399	-124.77330967243773	-149.49141119535045	-178.58738274228395	-206.8144242558285	-228.33500308639566	2_135912255_rs4954222
